MonthlyDate,StateName,LossCode
3/1/2010,South Carolina,emt
7/1/2010,Connecticut,nglhr
6/1/2010,Connecticut,suit
11/1/2010,Massachusetts,nglhr
5/1/2010,Massachusetts,er-ag
10/1/2010,Massachusetts,flr
10/1/2011,Colorado,impay
4/1/2011,Wisconsin,pulhr
4/1/2010,North Carolina,pulhr
9/1/2010,Kentucky,dep
12/1/2010,Kentucky,er-x
3/1/2010,Georgia,suit
10/1/2011,South Carolina,dep
2/1/2010,North Dakota,pulb
2/1/2011,North Dakota,sui
2/1/2011,North Dakota,accer
4/1/2010,New Jersey,dc-
4/1/2010,Iowa,nurf
6/1/2010,Iowa,medlr
6/1/2011,Iowa,hemn
3/1/2011,Iowa,tort
5/1/2011,Iowa,cheh
6/1/2010,Arizona,revm
9/1/2010,Virginia,medpa
7/1/2011,Nebraska,nurf
4/1/2010,Virginia,medlr
3/1/2010,Virginia,oth
12/1/2010,Virginia,dep
7/1/2011,Virginia,medlr
4/1/2011,Minnesota,oth
6/1/2011,Minnesota,medlr
3/1/2010,North Carolina,medpa
11/1/2010,North Carolina,tort
7/1/2011,Massachusetts,medh
5/1/2010,Massachusetts,flrf
3/1/2011,Massachusetts,hemn
2/1/2011,Colorado,medlr
1/1/2011,Colorado,sui
5/1/2010,Pennsylvania,oth
2/1/2010,Connecticut,obgor
4/1/2010,Connecticut,carr
10/1/2011,Ohio,tort
5/1/2010,Minnesota,obgor
3/1/2011,Minnesota,flron
7/1/2010,Minnesota,suit
8/1/2010,Minnesota,hemn
11/1/2010,Minnesota,cheh
7/1/2010,Minnesota,flron
9/1/2011,New Jersey,tort
4/1/2010,North Carolina,er-x
4/1/2010,Nebraska,medlr
3/1/2010,Nebraska,emt
5/1/2011,Nebraska,obgor
5/1/2010,Arkansas,nurf
7/1/2010,Arkansas,surmp
4/1/2011,Arkansas,medh
1/1/2011,Arkansas,flr
6/1/2011,Arizona,flrf
12/1/2010,Arizona,dc-
4/1/2011,Arizona,accer
11/1/2010,Oregon,suit
9/1/2011,Oregon,impay
7/1/2010,Iowa,er-ag
4/1/2010,Iowa,inf
1/1/2011,Iowa,dc-
3/1/2011,Alabama,nurf
4/1/2011,North Dakota,er-ag
11/1/2010,North Dakota,er-ag
4/1/2011,North Dakota,flrst
2/1/2011,North Dakota,pulb
6/1/2010,North Carolina,er-
2/1/2011,North Carolina,surmp
6/1/2010,Indiana,medpa
5/1/2010,Ohio,impay
1/1/2011,Alabama,nglhr
9/1/2010,North Dakota,medlr
9/1/2011,North Dakota,cheh
1/1/2011,North Dakota,cheh
10/1/2011,North Dakota,er-
3/1/2011,Pennsylvania,flr
6/1/2010,Pennsylvania,pulhr
9/1/2010,Connecticut,medpa
5/1/2011,Maryland,flrf
12/1/2010,Maryland,er-ag
3/1/2011,Maryland,impay
5/1/2011,Maryland,pulb
2/1/2011,Maryland,er-ag
11/1/2010,Maryland,nurf
5/1/2010,Nebraska,dc-
9/1/2010,Nebraska,er-x
5/1/2010,Maryland,flrf
12/1/2010,Maryland,nglhr
7/1/2010,Maryland,er-x
6/1/2011,Maryland,accer
7/1/2010,Oregon,pulhr
9/1/2011,Oregon,carr
6/1/2010,Maine,pulb
1/1/2011,Maine,oth
7/1/2010,Pennsylvania,pulhr
5/1/2011,Washington,er-mt
7/1/2011,Louisiana,obgor
9/1/2011,Louisiana,flrst
9/1/2011,Louisiana,dc-
3/1/2011,Nebraska,pulb
10/1/2010,Nebraska,medlr
9/1/2010,Nebraska,nurf
5/1/2011,Washington,revm
7/1/2011,Minnesota,revm
4/1/2011,Minnesota,carr
2/1/2011,Minnesota,flrf
6/1/2011,Minnesota,er-
10/1/2011,Minnesota,dep
9/1/2011,Illinois,carr
3/1/2010,New Jersey,er-
2/1/2011,Maine,er-mt
4/1/2010,Idaho,medh
3/1/2011,Idaho,carr
2/1/2011,Idaho,pulhr
10/1/2011,North Carolina,er-
12/1/2010,Ohio,impay
3/1/2011,Wisconsin,medh
9/1/2011,Wisconsin,impay
8/1/2011,Virginia,er-x
8/1/2011,Virginia,flr
8/1/2011,New Jersey,obgor
11/1/2011,New Jersey,pulb
7/1/2010,New York,dep
2/1/2010,Ohio,medpa
12/1/2010,Hawaii,flr
6/1/2010,Hawaii,obgor
8/1/2010,Hawaii,er-x
6/1/2011,Hawaii,impay
7/1/2011,Washington,er-mt
8/1/2010,Oregon,medh
3/1/2011,Oregon,flron
12/1/2010,New York,medpa
4/1/2010,New York,suit
7/1/2011,New York,er-mt
9/1/2010,Wyoming,revm
6/1/2011,Delaware,surmp
10/1/2010,Connecticut,medlr
7/1/2010,Connecticut,pulb
2/1/2010,New Jersey,pulb
9/1/2011,Illinois,tort
9/1/2011,Georgia,nurf
6/1/2011,Louisiana,medh
5/1/2011,Louisiana,inf
12/1/2010,Louisiana,er-
2/1/2011,Massachusetts,flr
5/1/2011,Pennsylvania,accer
2/1/2011,Massachusetts,dep
1/1/2011,Puerto Rico,er-x
1/1/2011,New Jersey,medh
3/1/2010,Connecticut,sui
5/1/2011,Connecticut,tort
5/1/2010,Arkansas,obgor
9/1/2010,Arkansas,cheh
9/1/2011,Arkansas,er-mt
11/1/2010,Indiana,hemn
12/1/2010,Colorado,emt
6/1/2010,Washington,accer
4/1/2011,Tennessee,tort
5/1/2010,Colorado,medpa
10/1/2010,Colorado,medlr
3/1/2010,Connecticut,er-mt
3/1/2011,Connecticut,medlr
7/1/2010,Connecticut,er-ag
10/1/2010,Connecticut,emt
9/1/2011,Connecticut,surmp
8/1/2010,Virginia,er-mt
11/1/2011,Virginia,pulhr
11/1/2010,Virginia,hemn
8/1/2010,Iowa,tort
1/1/2011,Iowa,er-mt
2/1/2011,Iowa,medpa
6/1/2011,Iowa,medpa
3/1/2011,Iowa,revm
3/1/2010,Nebraska,tort
6/1/2010,Puerto Rico,dep
3/1/2010,Connecticut,tort
3/1/2011,Connecticut,revm
7/1/2010,Connecticut,revm
9/1/2011,Connecticut,revm
5/1/2010,Iowa,dep
3/1/2011,Nevada,er-mt
2/1/2011,Nevada,medlr
7/1/2011,Nevada,suit
6/1/2011,Tennessee,nurf
9/1/2011,Tennessee,er-mt
7/1/2010,Kansas,tort
3/1/2011,Mississippi,impay
2/1/2011,Mississippi,flrst
5/1/2010,Alaska,pulhr
9/1/2010,Alaska,dep
6/1/2011,Alaska,medh
2/1/2011,Alaska,medlr
5/1/2011,Idaho,cheh
3/1/2011,Idaho,impay
9/1/2011,New York,flron
3/1/2011,Virginia,revm
4/1/2010,Nevada,impay
5/1/2010,Nevada,medlr
2/1/2011,Nevada,suit
4/1/2011,Nevada,carr
8/1/2010,Idaho,oth
10/1/2010,New Jersey,nglhr
3/1/2011,Kentucky,sui
2/1/2010,California,er-mt
7/1/2010,Mississippi,nglhr
5/1/2011,Mississippi,medpa
2/1/2011,Mississippi,tort
10/1/2011,Wisconsin,medpa
10/1/2010,Connecticut,er-mt
3/1/2011,Connecticut,er-mt
7/1/2010,Connecticut,accer
11/1/2011,Connecticut,sui
5/1/2011,Nebraska,emt
6/1/2011,Nebraska,revm
12/1/2010,Nebraska,carr
8/1/2011,Pennsylvania,emt
7/1/2010,Maryland,flrf
7/1/2010,Maryland,flr
7/1/2010,Colorado,medpa
6/1/2011,North Dakota,er-x
4/1/2010,Connecticut,suit
12/1/2010,Connecticut,emt
4/1/2010,Minnesota,medh
2/1/2011,Arizona,dep
9/1/2011,Ohio,medh
6/1/2010,Missouri,impay
6/1/2011,Massachusetts,er-ag
6/1/2010,Minnesota,pulb
4/1/2011,Minnesota,er-
3/1/2011,Minnesota,medlr
1/1/2011,Minnesota,tort
11/1/2011,Florida,nglhr
4/1/2010,Massachusetts,pulhr
2/1/2011,Massachusetts,cheh
2/1/2011,Alabama,er-ag
8/1/2010,Alabama,medlr
7/1/2011,Alabama,suit
3/1/2010,Missouri,accer
5/1/2010,Missouri,oth
8/1/2011,Missouri,obgor
10/1/2010,Kentucky,flron
2/1/2011,New Jersey,obgor
6/1/2011,New Jersey,er-ag
7/1/2011,California,er-ag
2/1/2010,Iowa,er-x
5/1/2010,Iowa,emt
9/1/2010,Iowa,tort
4/1/2011,Iowa,medlr
9/1/2011,North Carolina,pulb
12/1/2010,Missouri,accer
2/1/2010,North Carolina,surmp
4/1/2010,Connecticut,dep
5/1/2010,Connecticut,pulhr
5/1/2011,Mississippi,obgor
12/1/2010,Mississippi,carr
10/1/2010,Mississippi,cheh
8/1/2010,Mississippi,hemn
10/1/2011,Indiana,dep
6/1/2011,Minnesota,dc-
12/1/2010,Minnesota,inf
4/1/2010,Minnesota,flr
2/1/2011,Minnesota,pulb
7/1/2010,Minnesota,flrf
6/1/2010,Indiana,dc-
5/1/2010,Iowa,cheh
2/1/2011,Iowa,er-x
9/1/2011,Iowa,dep
1/1/2011,Alaska,flr
7/1/2010,Mississippi,flrst
3/1/2011,Illinois,oth
4/1/2010,Arkansas,medlr
7/1/2010,Arkansas,medh
5/1/2010,Washington,inf
12/1/2010,Washington,inf
3/1/2010,Alabama,hemn
1/1/2011,Virginia,nglhr
7/1/2011,Massachusetts,cheh
3/1/2010,Nevada,flron
10/1/2010,Nevada,revm
2/1/2011,Nevada,inf
2/1/2010,New Jersey,dc-
5/1/2011,Wisconsin,er-
7/1/2010,Wisconsin,hemn
10/1/2011,Wisconsin,medh
8/1/2010,North Dakota,emt
10/1/2010,North Dakota,nglhr
1/1/2011,Delaware,emt
7/1/2010,Delaware,cheh
5/1/2010,Delaware,dc-
5/1/2011,Delaware,dc-
10/1/2011,Delaware,revm
2/1/2011,Arkansas,revm
11/1/2011,Arkansas,impay
9/1/2011,New York,surmp
3/1/2011,New Jersey,flron
9/1/2010,Puerto Rico,flrst
12/1/2010,Puerto Rico,er-ag
8/1/2011,Puerto Rico,nurf
11/1/2011,Texas,medlr
2/1/2011,Maryland,pulhr
11/1/2010,Maryland,medpa
4/1/2011,Kansas,flron
4/1/2011,Colorado,accer
1/1/2011,Nevada,medlr
6/1/2010,Nevada,nurf
2/1/2011,Nevada,nglhr
10/1/2010,North Dakota,suit
9/1/2010,North Dakota,hemn
7/1/2011,Delaware,pulhr
5/1/2010,Delaware,flrf
4/1/2011,Delaware,er-x
12/1/2010,Maryland,impay
2/1/2011,Washington,impay
10/1/2011,Washington,dep
2/1/2010,Minnesota,nglhr
12/1/2010,Minnesota,medpa
5/1/2011,Minnesota,er-x
8/1/2011,Minnesota,pulb
11/1/2010,Minnesota,er-ag
3/1/2010,Maryland,er-mt
7/1/2011,Maryland,tort
5/1/2011,Hawaii,carr
9/1/2011,Georgia,dep
3/1/2010,Arizona,flrf
11/1/2010,Arizona,medlr
2/1/2010,Texas,surmp
5/1/2010,New Mexico,flrst
4/1/2011,New Mexico,emt
8/1/2010,New Mexico,nurf
7/1/2010,New Mexico,flrst
5/1/2011,Hawaii,er-x
5/1/2011,Alabama,obgor
11/1/2010,Puerto Rico,medpa
8/1/2011,Puerto Rico,nglhr
5/1/2010,Oregon,surmp
3/1/2011,Oregon,flrst
10/1/2010,Oregon,dep
4/1/2010,Connecticut,accer
3/1/2010,Arizona,medlr
4/1/2010,Arizona,surmp
9/1/2011,Arizona,surmp
10/1/2011,Arizona,obgor
9/1/2010,Arizona,flrst
7/1/2011,Maryland,flrf
12/1/2010,Maryland,suit
10/1/2011,Georgia,suit
10/1/2010,North Carolina,tort
3/1/2010,Arizona,dep
7/1/2010,Arizona,cheh
4/1/2011,Iowa,accer
11/1/2010,Idaho,flrst
10/1/2010,Idaho,medlr
4/1/2011,Idaho,flr
3/1/2011,Idaho,revm
9/1/2011,Idaho,flr
1/1/2011,Idaho,sui
7/1/2010,Mississippi,carr
10/1/2010,Mississippi,suit
5/1/2010,Mississippi,nglhr
8/1/2011,Mississippi,carr
9/1/2010,Mississippi,flr
5/1/2010,Wisconsin,flrst
4/1/2010,Wisconsin,emt
4/1/2011,Wisconsin,flron
9/1/2011,Wisconsin,dc-
5/1/2010,Utah,carr
3/1/2011,Minnesota,emt
5/1/2011,Minnesota,flr
5/1/2010,Wyoming,carr
5/1/2011,Wyoming,revm
2/1/2011,Wyoming,er-x
7/1/2011,Colorado,emt
7/1/2011,Wyoming,emt
4/1/2010,Arizona,medlr
3/1/2010,Alaska,hemn
12/1/2010,Alaska,nglhr
4/1/2011,Alaska,suit
3/1/2010,Texas,impay
5/1/2010,Washington,hemn
12/1/2010,Colorado,flr
4/1/2010,Alabama,medh
7/1/2010,Minnesota,tort
7/1/2010,Minnesota,obgor
12/1/2010,Minnesota,dep
8/1/2011,Minnesota,er-
10/1/2011,Iowa,dc-
6/1/2011,Iowa,medlr
4/1/2011,Pennsylvania,inf
2/1/2010,Arizona,cheh
8/1/2011,Arizona,er-mt
8/1/2011,Arizona,dc-
4/1/2011,Arizona,medpa
10/1/2011,Arizona,inf
8/1/2010,South Carolina,medlr
11/1/2010,South Carolina,nurf
10/1/2011,South Carolina,medpa
6/1/2011,Maryland,suit
2/1/2011,Maryland,surmp
10/1/2010,Maryland,revm
11/1/2010,Maryland,dep
8/1/2010,Idaho,revm
3/1/2010,Idaho,pulb
11/1/2010,Idaho,surmp
2/1/2011,Idaho,suit
1/1/2011,Idaho,er-
12/1/2010,Idaho,dep
7/1/2011,Iowa,flr
5/1/2011,Iowa,flrf
9/1/2011,Iowa,flrf
6/1/2011,New Hampshire,surmp
2/1/2010,Minnesota,dc-
7/1/2010,Minnesota,er-
8/1/2011,Arizona,sui
10/1/2011,Georgia,er-mt
5/1/2011,Louisiana,flrst
9/1/2011,Louisiana,flron
3/1/2011,Wisconsin,er-mt
11/1/2010,Connecticut,medpa
11/1/2010,Connecticut,flrst
12/1/2010,Minnesota,revm
9/1/2010,Minnesota,accer
7/1/2010,Minnesota,cheh
7/1/2010,Louisiana,nglhr
1/1/2011,Louisiana,suit
6/1/2011,Louisiana,accer
3/1/2010,North Carolina,inf
5/1/2011,North Carolina,pulhr
6/1/2010,North Carolina,er-x
5/1/2011,Mississippi,dep
4/1/2010,Mississippi,medpa
2/1/2011,Mississippi,er-mt
7/1/2011,Mississippi,tort
3/1/2011,Mississippi,pulb
6/1/2011,Washington,accer
10/1/2010,Alabama,obgor
1/1/2011,Mississippi,er-
8/1/2010,Mississippi,suit
10/1/2010,Mississippi,er-
7/1/2011,Mississippi,pulb
4/1/2010,Wisconsin,nurf
6/1/2010,Wisconsin,suit
6/1/2011,Wisconsin,er-
5/1/2010,Arizona,er-ag
5/1/2010,Arizona,oth
7/1/2011,Rhode Island,nglhr
2/1/2010,Massachusetts,hemn
6/1/2011,Maryland,dep
1/1/2011,Maryland,suit
8/1/2010,Maryland,nglhr
2/1/2011,Virginia,oth
10/1/2011,Virginia,medh
5/1/2010,Massachusetts,flr
4/1/2010,North Carolina,revm
3/1/2010,New York,inf
5/1/2011,Kentucky,suit
7/1/2011,Kentucky,flrf
10/1/2010,Kentucky,dc-
4/1/2011,Minnesota,medpa
4/1/2010,Tennessee,dc-
5/1/2010,Tennessee,inf
8/1/2010,Minnesota,flron
10/1/2011,Nebraska,oth
6/1/2010,Massachusetts,impay
3/1/2010,Texas,revm
11/1/2011,Texas,oth
6/1/2011,Arizona,oth
9/1/2010,Pennsylvania,flron
5/1/2010,Nebraska,surmp
7/1/2011,Nebraska,hemn
10/1/2011,Nebraska,medlr
7/1/2011,North Carolina,inf
3/1/2010,Alabama,medlr
7/1/2010,Alabama,flrst
7/1/2011,Maine,pulb
7/1/2011,Maine,oth
8/1/2011,Maine,medh
8/1/2010,Maine,pulhr
11/1/2010,Maine,pulhr
10/1/2010,Indiana,flr
6/1/2010,Georgia,inf
5/1/2011,Arizona,surmp
9/1/2010,Virginia,er-ag
11/1/2011,Virginia,er-
3/1/2011,New Mexico,flrst
9/1/2010,New Mexico,flrst
7/1/2010,New Mexico,tort
10/1/2011,New Mexico,dep
1/1/2011,Virginia,flrst
12/1/2010,Virginia,revm
4/1/2011,South Carolina,flrst
11/1/2010,South Carolina,flron
7/1/2010,Nebraska,impay
10/1/2011,Nebraska,surmp
3/1/2010,Washington,er-ag
7/1/2010,Washington,dep
6/1/2011,Washington,medpa
12/1/2010,North Carolina,er-ag
5/1/2011,North Carolina,emt
10/1/2010,Colorado,medpa
10/1/2011,Michigan,dep
10/1/2011,Michigan,medpa
12/1/2010,New York,er-ag
11/1/2011,New York,dc-
7/1/2010,Maine,suit
4/1/2010,Maine,suit
4/1/2011,Maine,oth
10/1/2010,Maine,suit
7/1/2010,Maine,er-mt
10/1/2011,Maine,sui
3/1/2010,Illinois,flrst
4/1/2010,Arkansas,nglhr
11/1/2010,Arkansas,er-
8/1/2011,Kentucky,nurf
9/1/2011,Kentucky,medh
9/1/2010,Tennessee,medh
2/1/2010,Pennsylvania,er-
5/1/2010,Pennsylvania,flron
11/1/2010,Minnesota,inf
6/1/2010,Minnesota,hemn
6/1/2010,South Carolina,cheh
6/1/2010,South Carolina,medh
9/1/2011,South Carolina,surmp
9/1/2010,South Carolina,hemn
5/1/2010,South Carolina,medh
5/1/2010,Illinois,surmp
3/1/2011,Nevada,suit
10/1/2011,Ohio,flron
10/1/2011,Michigan,er-mt
1/1/2011,Nebraska,medpa
11/1/2010,Nebraska,accer
7/1/2011,Missouri,suit
6/1/2010,Arizona,flrst
7/1/2011,Missouri,carr
3/1/2010,Pennsylvania,dep
1/1/2011,Arizona,accer
3/1/2011,Oregon,medlr
6/1/2010,Oregon,sui
2/1/2011,Oregon,carr
10/1/2011,Illinois,tort
6/1/2011,Utah,medpa
6/1/2011,Wisconsin,nglhr
5/1/2011,Nevada,er-mt
6/1/2011,Nevada,flr
5/1/2010,Nevada,tort
1/1/2011,Nevada,er-mt
6/1/2011,Nevada,cheh
6/1/2011,Nevada,flrst
9/1/2010,Nevada,sui
9/1/2010,New Jersey,emt
6/1/2010,Missouri,medh
5/1/2011,Missouri,cheh
3/1/2011,Missouri,hemn
3/1/2010,Virginia,accer
4/1/2011,Virginia,revm
7/1/2010,Virginia,pulhr
11/1/2010,Virginia,er-
4/1/2010,Texas,hemn
5/1/2010,Michigan,accer
7/1/2011,Michigan,er-ag
10/1/2010,Wyoming,revm
5/1/2010,Wyoming,impay
7/1/2011,Wyoming,flron
9/1/2011,Wyoming,accer
6/1/2011,Wyoming,er-ag
3/1/2011,Wyoming,inf
8/1/2010,Tennessee,flrst
9/1/2011,Tennessee,obgor
10/1/2011,Tennessee,flron
2/1/2011,Nebraska,flron
2/1/2010,Connecticut,medh
7/1/2010,Illinois,flrf
11/1/2011,Missouri,sui
2/1/2011,Maryland,carr
6/1/2011,Nevada,er-mt
9/1/2010,Nevada,flrst
10/1/2011,Nevada,hemn
8/1/2010,Missouri,er-
1/1/2011,Virginia,sui
7/1/2011,Arizona,flrf
11/1/2011,New Jersey,surmp
10/1/2011,Ohio,flrf
8/1/2010,Missouri,obgor
5/1/2011,Missouri,suit
7/1/2010,West Virginia,impay
9/1/2010,West Virginia,nglhr
5/1/2010,West Virginia,emt
7/1/2011,West Virginia,flrst
5/1/2011,West Virginia,obgor
4/1/2011,Idaho,flron
11/1/2011,Ohio,pulb
6/1/2010,Idaho,flron
9/1/2010,Idaho,emt
5/1/2010,Idaho,inf
12/1/2010,Idaho,er-mt
7/1/2010,Idaho,revm
5/1/2011,Idaho,surmp
8/1/2010,Idaho,dep
10/1/2010,Idaho,er-ag
8/1/2011,Idaho,dep
9/1/2010,Idaho,medpa
10/1/2010,Idaho,nglhr
9/1/2011,Idaho,oth
12/1/2010,Idaho,sui
4/1/2010,Tennessee,er-
9/1/2011,Michigan,revm
3/1/2010,Utah,flrst
6/1/2010,Utah,hemn
2/1/2011,Missouri,tort
5/1/2011,Missouri,pulhr
12/1/2010,Missouri,medh
12/1/2010,Ohio,inf
1/1/2011,Idaho,suit
5/1/2010,Idaho,impay
10/1/2011,Idaho,accer
6/1/2010,Michigan,medh
9/1/2011,Iowa,surmp
7/1/2010,Maryland,medh
9/1/2010,Maryland,er-
9/1/2010,Maryland,medpa
5/1/2011,Mississippi,medh
1/1/2011,Mississippi,impay
10/1/2010,Mississippi,carr
9/1/2010,Mississippi,pulhr
7/1/2010,Mississippi,dc-
2/1/2011,Mississippi,nurf
12/1/2010,Oregon,impay
9/1/2011,Oregon,dep
8/1/2010,Indiana,medpa
2/1/2011,New Jersey,medlr
10/1/2010,Kansas,cheh
3/1/2010,Kansas,er-ag
11/1/2010,Kansas,medlr
7/1/2010,Kansas,flr
11/1/2010,Kansas,dc-
12/1/2010,Kansas,flron
3/1/2010,Michigan,emt
4/1/2010,Nebraska,nurf
10/1/2010,Nebraska,impay
10/1/2011,Wisconsin,carr
7/1/2011,Nevada,oth
5/1/2011,North Carolina,impay
11/1/2010,Illinois,cheh
5/1/2011,Pennsylvania,er-x
4/1/2011,Puerto Rico,nurf
11/1/2011,Puerto Rico,er-
2/1/2011,Puerto Rico,medlr
5/1/2011,Missouri,emt
6/1/2011,Missouri,er-mt
10/1/2010,Wisconsin,accer
11/1/2011,Michigan,er-
1/1/2011,Kansas,impay
6/1/2010,Wyoming,sui
5/1/2010,Wyoming,surmp
2/1/2011,Wyoming,obgor
8/1/2010,Wyoming,flron
7/1/2010,Wyoming,er-x
1/1/2011,Wyoming,dc-
7/1/2011,Wyoming,flrst
12/1/2010,Idaho,impay
9/1/2010,Idaho,nglhr
7/1/2010,Idaho,suit
7/1/2011,Georgia,flrst
5/1/2011,Georgia,flron
6/1/2011,Wisconsin,inf
1/1/2011,Wisconsin,hemn
9/1/2011,Georgia,sui
9/1/2011,Georgia,emt
5/1/2011,Idaho,nglhr
5/1/2011,Idaho,carr
1/1/2011,Idaho,inf
10/1/2011,Idaho,surmp
11/1/2010,Wisconsin,flr
8/1/2011,Wisconsin,revm
5/1/2010,Arkansas,pulhr
6/1/2010,Arkansas,er-
9/1/2011,Arkansas,sui
1/1/2011,Arkansas,impay
2/1/2010,Wisconsin,sui
2/1/2010,Wisconsin,surmp
12/1/2010,Wisconsin,carr
8/1/2011,Wisconsin,oth
7/1/2011,Wisconsin,cheh
3/1/2010,Kansas,er-x
6/1/2011,Kansas,flr
3/1/2011,Kansas,carr
12/1/2010,Kansas,pulb
1/1/2011,Kansas,carr
2/1/2011,Idaho,cheh
2/1/2011,Idaho,medlr
6/1/2010,Wisconsin,flrf
6/1/2010,Wisconsin,er-ag
6/1/2010,Wisconsin,accer
9/1/2011,Wisconsin,flrf
10/1/2011,Wisconsin,obgor
7/1/2011,Wisconsin,medh
12/1/2010,Wisconsin,hemn
7/1/2010,Kansas,pulb
5/1/2010,Kansas,pulhr
5/1/2011,Kansas,dc-
10/1/2010,Idaho,surmp
5/1/2010,Idaho,carr
4/1/2010,Kansas,pulb
11/1/2010,Kansas,flrf
10/1/2011,Kansas,er-
3/1/2010,Arkansas,emt
6/1/2011,Arkansas,carr
8/1/2010,New Mexico,inf
6/1/2011,New Mexico,medpa
9/1/2011,New Mexico,obgor
5/1/2010,New Mexico,pulb
10/1/2011,California,er-x
6/1/2010,Michigan,er-mt
7/1/2010,Illinois,flrst
10/1/2010,Wisconsin,er-mt
4/1/2010,Kansas,cheh
5/1/2011,Kansas,flrf
11/1/2011,Kansas,surmp
6/1/2011,Kansas,medh
5/1/2011,Wisconsin,nglhr
10/1/2011,Wisconsin,er-ag
6/1/2010,Arizona,surmp
4/1/2011,Idaho,tort
3/1/2011,Idaho,dc-
1/1/2011,Idaho,pulhr
5/1/2010,Utah,dep
3/1/2011,Kansas,medpa
9/1/2011,Kansas,medh
4/1/2010,Wisconsin,tort
8/1/2010,Nevada,er-x
1/1/2011,Indiana,inf
3/1/2010,Wyoming,tort
5/1/2010,Wyoming,dc-
3/1/2011,Wyoming,emt
6/1/2011,Wyoming,oth
10/1/2010,Maine,flrf
10/1/2010,Maine,surmp
7/1/2011,Alabama,flrst
2/1/2011,Alabama,oth
12/1/2010,Arizona,flr
10/1/2010,Arizona,suit
9/1/2011,Arizona,er-
4/1/2011,Nevada,medh
12/1/2010,Nevada,oth
6/1/2010,Minnesota,sui
4/1/2010,Minnesota,er-ag
8/1/2010,Minnesota,emt
4/1/2011,Wisconsin,impay
10/1/2011,Arizona,pulb
6/1/2010,New Mexico,accer
7/1/2011,New Mexico,er-
11/1/2010,New Mexico,medh
4/1/2010,Wisconsin,medpa
4/1/2010,Wisconsin,accer
6/1/2010,Nevada,flrf
8/1/2011,Nevada,inf
7/1/2010,Nevada,flrst
5/1/2010,Ohio,er-ag
2/1/2010,Arkansas,inf
7/1/2010,Arkansas,dep
11/1/2010,Arkansas,er-x
8/1/2011,Arkansas,er-ag
7/1/2011,Arkansas,medlr
9/1/2011,Arkansas,er-
3/1/2011,Arkansas,oth
4/1/2011,Oregon,nurf
3/1/2011,Oregon,medh
2/1/2011,Oregon,flr
4/1/2011,Oregon,inf
12/1/2010,Oregon,carr
5/1/2011,Oregon,nglhr
8/1/2011,Oregon,flr
6/1/2011,Oregon,oth
7/1/2010,Utah,er-mt
9/1/2010,Idaho,flron
11/1/2011,Idaho,dep
6/1/2010,Maryland,medlr
6/1/2011,Maryland,obgor
2/1/2011,Maryland,hemn
2/1/2011,Wisconsin,flron
8/1/2010,Wisconsin,flrf
6/1/2011,Wisconsin,medlr
11/1/2010,Wisconsin,flrst
5/1/2010,Wyoming,suit
3/1/2011,Wyoming,pulhr
2/1/2011,Wyoming,surmp
4/1/2011,Wyoming,sui
2/1/2011,Arizona,cheh
3/1/2010,North Carolina,sui
3/1/2010,Wisconsin,sui
7/1/2011,New York,flr
9/1/2010,Arkansas,sui
5/1/2010,Pennsylvania,er-ag
3/1/2011,Pennsylvania,dc-
10/1/2011,Pennsylvania,obgor
5/1/2011,Missouri,oth
6/1/2011,South Carolina,impay
2/1/2011,South Carolina,emt
3/1/2011,South Carolina,er-ag
7/1/2010,Puerto Rico,medh
11/1/2010,Washington,inf
8/1/2010,Washington,er-x
10/1/2011,Michigan,dc-
3/1/2010,Missouri,flr
11/1/2011,Missouri,revm
10/1/2010,Arizona,flr
5/1/2011,Arizona,cheh
3/1/2011,Connecticut,emt
9/1/2010,Wisconsin,emt
8/1/2011,Massachusetts,medpa
12/1/2010,Alabama,carr
11/1/2010,Alabama,medpa
4/1/2010,Tennessee,flr
11/1/2010,Wisconsin,hemn
5/1/2011,Wisconsin,impay
2/1/2011,New Mexico,tort
12/1/2010,New Mexico,nglhr
4/1/2010,Nevada,medh
4/1/2010,Nevada,inf
10/1/2011,Wisconsin,inf
1/1/2011,South Dakota,suit
10/1/2010,South Dakota,nglhr
8/1/2010,South Dakota,medlr
9/1/2010,South Dakota,flron
8/1/2010,South Dakota,revm
3/1/2011,South Dakota,sui
3/1/2010,Colorado,pulb
6/1/2011,Nevada,pulb
9/1/2011,Nevada,er-x
10/1/2011,Michigan,obgor
3/1/2011,Wisconsin,oth
8/1/2011,Wisconsin,hemn
3/1/2010,North Carolina,er-x
7/1/2011,Kansas,er-x
3/1/2011,Kansas,flrf
4/1/2010,Idaho,er-x
5/1/2010,Idaho,flrf
8/1/2011,Idaho,carr
4/1/2011,Idaho,obgor
1/1/2011,Louisiana,tort
7/1/2010,Virginia,er-ag
6/1/2010,Nebraska,er-mt
9/1/2011,Indiana,er-x
9/1/2010,Arkansas,suit
4/1/2011,Nebraska,oth
1/1/2011,Nebraska,er-ag
1/1/2011,Ohio,flr
4/1/2010,Indiana,flron
9/1/2011,Indiana,flr
5/1/2010,Pennsylvania,obgor
3/1/2011,South Dakota,tort
2/1/2011,Nebraska,er-mt
2/1/2010,Pennsylvania,er-x
4/1/2010,Ohio,inf
11/1/2010,Arizona,oth
6/1/2011,Arizona,suit
4/1/2010,Arizona,obgor
11/1/2011,Georgia,dc-
3/1/2010,Massachusetts,impay
7/1/2010,Massachusetts,flron
